Object ID,Pathways,Chimeric?,Common-Name,Credits,Data-Source,Engineered?,Enzymes-Not-Used,Hypothetical-Reactions,In-Pathway,Key-Reactions,Names,Primary-Products,Primary-Reactants,Rate-Limiting-Step,Reaction-List,Regulated-By,Score,Species,Sub-Pathways,Synonyms,Taxonomic-Range,Variants?,Super-Pathways,Link
PWY-7510,PWY-7510,,rhizocticin A and B biosynthesis,O-28 // hartmut,,,,RXN-15546 // RXN-15547 // RXN-15549 // RXN-15550 // RXN-15551 // RXN-15553 // RXN-15554,,,rhizocticin A and B biosynthesis,,,,RXN-15554 // RXN-15553 // RXN-15552 // RXN-15551 // RXN-15550 // RXN-15549 // RXN-15548 // RXN-15547 // RXN-15546 // RXN-15545 // 4.1.1.82-RXN // PHOSPHOENOLPYRUVATE-MUTASE-RXN,,,TAX-703612,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7510
PWY-5888,PWY-5888,,rhodoquinone-10 biosynthesis,SRI // caspi,,,,RXN-9354,,,rhodoquinone-10 biosynthesis,Rhodoquinones // ETR-Quinones // Rhodoquinols // ETR-Quinols,,,RXN-9354,,,TAX-6344 // TAX-29159 // TAX-6192 // TAX-6523 // TAX-6550 // TAX-1085,,,TAX-6544 // TAX-6448 // TAX-6562 // TAX-6341 // TAX-6157 // TAX-204441,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5888
PWY-5889,PWY-5889,,rhodoquinone-9 biosynthesis,SRI // caspi,,,,RXN-9357,,,rhodoquinone-9 biosynthesis,Rhodoquinones // ETR-Quinones // Rhodoquinols // ETR-Quinols,,,RXN-9357,,,TAX-6252 // TAX-6253 // TAX-6239 // TAX-29172 // TAX-3039 // TAX-6289 // TAX-28841 // TAX-321369 // TAX-70241 // TAX-6334,,,TAX-33682 // TAX-6231 // TAX-6157,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5889
RIBITOLUTIL-PWY,RIBITOLUTIL-PWY,,ribitol degradation I,SRI // hying,,,,,PWY-5257,RIBITOL-2-DEHYDROGENASE-RXN,ribitol degradation I,RIBULOSE-5P,RIBITOL,,D-RIBULOKIN-RXN // RIBITOL-2-DEHYDROGENASE-RXN,,,TAX-1063 // TAX-498388 // TAX-548 // TAX-573,,,TAX-1224,,PWY-5257,HTTPS://metacyc.org/pathway?orgid=META&id=RIBITOLUTIL-PWY
PWY-8394,PWY-8394,,ribitol degradation II,SRI // caspi,,,,,,,ribitol degradation II,RIBULOSE-5P,RIBITOL,,RXN-23383 // RXN-23384,,,TAX-1582,,,TAX-1239,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8394
RIBOKIN-PWY,RIBOKIN-PWY,,ribose phosphorylation,SRI // O-18 // riley // keseler // O0-3 // ingraham,,,,,,RXN0-5304,ribose phosphorylation // ribose catabolism,CPD-15317,CPD0-1110,,RXN0-5304 // RIBOKIN-RXN,,,TAX-511145,,ribose catabolism,TAX-2 // TAX-2157,,,HTTPS://metacyc.org/pathway?orgid=META&id=RIBOKIN-PWY
PWY-7015,PWY-7015,,ribostamycin biosynthesis,SRI // caspi,,,,,PWY-7020 // PWY-7021,,ribostamycin biosynthesis // vistamycin biosynthesis,,,,RXN-13146 // RXN-13165 // RXN-13204 // RXN-13203,,,TAX-1397 // TAX-68185 // TAX-1906 // TAX-80859,,vistamycin biosynthesis,TAX-2,,PWY-7020 // PWY-7021,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7015
PWY-6923,PWY-6923,,ricinine degradation,O-28 // pujar,,,,,,,ricinine degradation,,,,3.5.5.2-RXN,,,TAX-286 // TAX-3988,,,TAX-2759 // TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6923
PWY-7618,PWY-7618,,ricinoleate biosynthesis,SRI // caspi,,,,,,,ricinoleate biosynthesis,,,,RXN-19426 // RXN-19425 // PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN,,,TAX-153659 // TAX-98028 // TAX-63442 // TAX-439687 // TAX-3988 // ORG-5993 // ORG-6270,,,TAX-33090,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7618
PWY-5984,PWY-5984,,rifamycin B biosynthesis,SRI // caspi // fulcher,,,,,PWY-5993,,rifamycin B biosynthesis,,,,RXN-20302 // RXN-20273 // RXN-20248 // RXN-20247 // RXN-20245 // RXN-20244 // RXN-20243 // RXN-9612 // RXN-9611 // RXN-9610 // RXN-9609 // RXN-9605 // RXN-9604 // RXN-9602 // RXN-9594,,,TAX-33910 // TAX-749927 // TAX-168697,,,TAX-201174,,PWY-5993,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5984
PWY-7605,PWY-7605,,roquefortine C biosynthesis,O-28 // hartmut,,,,,PWY-7609,,roquefortine C biosynthesis,,,,RXN-16128 // RXN-16127 // RXN-16126 // RXN-16125 // RXN-16124,,,TAX-5076,,,TAX-4751,,PWY-7609,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7605
PWY-7677,PWY-7677,,rosamicin biosynthesis,SRI // caspi,,,,,,,rosamicin biosynthesis,,,,RXN-15064 // RXN-16752 // RXN-16753 // RXN-16754 // RXN-16755,,,TAX-47853 // TAX-47874,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7677
PWY-5160,PWY-5160,,rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside),THE-ARABIDOPSIS-INFORMATION-RESOURCE // hartmut,,,,,PWY-5313,,rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside),,,,RXN-8006 // RXN-8005,,,TAX-128735,,,TAX-3744,,PWY-5313,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5160
PWY-7262,PWY-7262,,rose anthocyanin biosynthesis II (via cyanidin 3-<i>O</i>-&beta;-<i>D</i>-glucoside),O-28 // hartmut,,,,,,,rose anthocyanin biosynthesis II (via cyanidin 3-<i>O</i>-&beta;-<i>D</i>-glucoside),,,,RXN-8169 // RXN1F-775,,,TAX-128735,,,TAX-3744,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7262
PWY-7863,PWY-7863,,roseoflavin biosynthesis,SRI // caspi,,,,,,,roseoflavin biosynthesis,,RIBOFLAVIN,,RIBOFLAVINKIN-RXN // RXN-18509 // RXN-18508 // RXN-18507 // RXN-18506 // RXN-18505 // RXN-18504,,,TAX-67287 // TAX-348043,,,TAX-201174,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7863
PWY-5048,PWY-5048,,rosmarinic acid biosynthesis I,THE-ARABIDOPSIS-INFORMATION-RESOURCE // hartmut,,,,,PWY-5071,,rosmarinic acid biosynthesis I,,,,PHENYLALANINE-AMMONIA-LYASE-RXN // TRANS-CINNAMATE-4-MONOOXYGENASE-RXN // 4-COUMARATE--COA-LIGASE-RXN // 1.1.1.222-RXN // TYROSINE-AMINOTRANSFERASE-RXN // RXN-7629 // RXN-7628 // RXN-7631 // RXN-7626 // RXN-7630,,,TAX-89630 // TAX-4142 // TAX-34254 // TAX-39358,,,TAX-58023,,PWY-5071,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5048
PWY-5049,PWY-5049,,rosmarinic acid biosynthesis II,THE-ARABIDOPSIS-INFORMATION-RESOURCE // hartmut,,,,,PWY-5071,,rosmarinic acid biosynthesis II,,,,RXN-7633 // RXN-7632 // 2.6.1.49-RXN // TYROSINE-3-MONOOXYGENASE-RXN,,,TAX-4142 // TAX-39338 // TAX-3583,,,TAX-58023,,PWY-5071,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5049
PWY-6427,PWY-6427,,rot-2'-enonate biosynthesis,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,rot-2'-enonate biosynthesis // rot-2'-enonic acid biosynthesis,,,,RXN-3762 // RXN-9058 // RXN-9057 // RXN-9056 // RXN-9054 // RXN-9053 // RXN-9052,,,TAX-48131 // TAX-56063,,rot-2'-enonic acid biosynthesis,TAX-3536 // TAX-26339 // TAX-3803,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6427
PWY-5775,PWY-5775,,rotenoid biosynthesis I,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,rotenoid biosynthesis I // rotenone and amorphigenin biosynthesis,,,,RXN-9062 // RXN-9064 // RXN-9063 // RXN-9061 // RXN-9060 // RXN-9059,,,TAX-48131,,rotenone and amorphigenin biosynthesis,TAX-3803,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5775
PWY-6425,PWY-6425,,rotenoid biosynthesis II,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,RXN-11207 // RXN-11208,,,"rotenoid biosynthesis II // rotenone, deguelin and derivatives biosynthesis",,,,RXN-11208 // RXN-11207 // RXN-11206 // RXN-9061,,,TAX-1157238,,"rotenone, deguelin and derivatives biosynthesis",TAX-3803,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6425
PWY-8262,PWY-8262,,roxarsone (and nitarsone) degradation III,SRI // caspi,,,,,,RXN-22354,roxarsone (and nitarsone) degradation III,,,,RXN-22357 // RXN-22356 // RXN-22355 // RXN-22354,,,TAX-1797213 // TAX-226186 // TAX-2053517 // TAX-1304885 // TAX-1168034 // TAX-1544798 // TAX-1932692 // TAX-323259 // TAX-1122179 // TAX-2026887 // TAX-435591 // TAX-28125 // TAX-553174 // TAX-595434 // TAX-1307839 // TAX-211586 // TAX-399804 // TAX-2202144,,,TAX-2157 // TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8262
PWY-8265,PWY-8265,,roxarsone (and nitarsone) degradation IV,SRI // caspi,,,,,,RXN-22373 // RXN-22367,roxarsone (and nitarsone) degradation IV,,,,RXN-22375 // RXN-22374 // RXN-22367 // RXN-22373 // RXN-22357 // RXN-22355,,,TAX-382,,,TAX-2157 // TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8265
PWY-8260,PWY-8260,,roxarsone degradation I,SRI // caspi,,,,,,RXN-21021,roxarsone degradation I,,,,3.6.3.16-RXN // RXN-21021,,,TAX-66692 // TAX-1501233 // TAX-266264 // TAX-103690 // TAX-287 // TAX-100226 // TAX-471852,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8260
PWY-8261,PWY-8261,,roxarsone degradation II,SRI // caspi,,,,,,,roxarsone degradation II,,,,RXN1G01-63,,,TAX-160488,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8261
PWY-5815,PWY-5815,,rubber biosynthesis,SRI // caspi // THE-ARABIDOPSIS-INFORMATION-RESOURCE // karthik,,,,,,,rubber biosynthesis,,,,RXN0-5180 // RXN-9137,,,TAX-3981 // TAX-35935 // TAX-333970,,,TAX-33090,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5815
PWY-7924,PWY-7924,,rubber degradation I,SRI // caspi,,,,,,,rubber degradation I,CPD-20487,cis-14-isoprene,,RXN-19029,,,TAX-51 // TAX-184914 // TAX-80816 // TAX-33 // TAX-230757,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7924
PWY-7925,PWY-7925,,rubber degradation II,SRI // caspi,,,,,,,rubber degradation II,CPD-20490 // CPD-20491 // CPD-20492 // CPD-20493,cis-14-isoprene,,RXN-19030,,,TAX-84595 // TAX-158898 // TAX-1829 // TAX-256642 // TAX-230757,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7925
PWY-5723,PWY-5723,,Rubisco shunt,THE-ARABIDOPSIS-INFORMATION-RESOURCE // zhang,,,,,,RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,Rubisco shunt,,,,3PGAREARR-RXN // 2PGADEHYDRAT-RXN // PEPDEPHOS-RXN // PHOSPHORIBULOKINASE-RXN // RIBULP3EPIM-RXN // RIB5PISOM-RXN // TRANSALDOL-RXN // 1TRANSKETO-RXN // 2TRANSKETO-RXN // RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,,,TAX-59689 // TAX-3708 // TAX-3988 // TAX-4577 // ORG-5993 // ORG-5862,,,TAX-58024,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5723
PWY-5390,PWY-5390,,rutin biosynthesis,O-28 // THE-ARABIDOPSIS-INFORMATION-RESOURCE // hartmut,,,,,PWY-6266,,rutin biosynthesis,,,,RXN1F-462 // RXN-527 // RXN-8449,,,TAX-149691 // TAX-3617 // TAX-62330 // TAX-3916,,,TAX-3398,,PWY-6266,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5390
PWY-6848,PWY-6848,,rutin degradation,SRI // fulcher,,,,,,QUERCETIN-23-DIOXYGENASE-RXN,rutin degradation // rutin catabolic pathway,CPD-13499 // 3-4-DIHYDROXYBENZOATE,RUTIN,,RXN-12531 // QUERCETIN-23-DIOXYGENASE-RXN // RXN-12530,,,TAX-5059 // TAX-332952 // TAX-34381 // TAX-5061 // TAX-99116,,rutin catabolic pathway,TAX-4751,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6848
PWY-7134,PWY-7134,,rutin degradation (plants),O-28 // hartmut,,,,,,,rutin degradation (plants),CPD-520,RUTIN,,RXN-13789 // RXN-13788 // RXN-12530,,,TAX-3617 // TAX-62330,,,TAX-3398,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7134
PWY8J2-25,PWY8J2-25,,<i>S</i>-(2-succinyl)-L-cysteine degradation,SRI // caspi // keseler,,,,,,,<i>S</i>-(2-succinyl)-L-cysteine degradation,,CPD8J2-27,,RXN-22642 // RXN-22606 // RXN8J2-151 // RXN8J2-152,,,TAX-224308,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY8J2-25
PWY-8301,PWY-8301,,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis,SRI // caspi,,,CPLX66-414,,,,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis // 3-methyl-3-sulfanylhexan-1-ol-[Cys-Gly] biosynthesis // Cys-Gly-3M3SH biosynthesis,,,,RXN-19605 // RXN-19604,,,TAX-9606,,3-methyl-3-sulfanylhexan-1-ol-[Cys-Gly] biosynthesis // Cys-Gly-3M3SH biosynthesis,TAX-9443,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8301
PWY-8302,PWY-8302,,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine degradation,SRI // caspi,,,,,,,<i>S</i>-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine degradation // Cys-Gly-3M3SH degradation,,,,RXN-19544 // RXN-19543 // RXN-22550,,,TAX-1290 // ORG-6356,,Cys-Gly-3M3SH degradation,TAX-1783272,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8302
SAM-PWY,SAM-PWY,,S-adenosyl-L-methionine biosynthesis,O-18 // riley,,,,,PWY-I9 // MET-SAM-PWY // PWY-7527 // PWY-7270 // PWY-7528 // PWY0-781,,S-adenosyl-L-methionine biosynthesis // S-adenosylmethionine biosynthesis,S-ADENOSYLMETHIONINE,MET,,S-ADENMETSYN-RXN,,,TAX-511145 // TAX-85962 // TAX-4932 // ORG-5993,,S-adenosylmethionine biosynthesis,TAX-33090 // TAX-4751 // TAX-2157 // TAX-2,,PWY-I9 // MET-SAM-PWY // PWY-7527 // PWY-7270 // PWY-7528 // PWY0-781,HTTPS://metacyc.org/pathway?orgid=META&id=SAM-PWY
PWY-6151,PWY-6151,,<i>S</i>-adenosyl-L-methionine salvage I,SRI // caspi,,,,,,RIBOSYLHOMOCYSTEINASE-RXN // ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN,<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I,S-ADENOSYLMETHIONINE,,,S-ADENMETSYN-RXN // HOMOCYSMET-RXN // RIBOSYLHOMOCYSTEINASE-RXN // ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN,,,TAX-668 // TAX-1423 // TAX-562 // TAX-90371,,SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I,TAX-2157 // TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6151
PWY-5041,PWY-5041,,<i>S</i>-adenosyl-L-methionine salvage II,SRI // caspi,,,,,,ADENOSYLHOMOCYSTEINASE-RXN,<i>S</i>-adenosyl-L-methionine salvage II // activated methyl cycle // SAM cycle // <i>S</i>-adenosyl-L-methionine cycle II,S-ADENOSYLMETHIONINE,,,HOMOCYSMET-RXN // ADENOSYLHOMOCYSTEINASE-RXN // S-ADENMETSYN-RXN,,,TAX-4442 // TAX-4058 // TAX-3873 // TAX-1773 // TAX-10116 // ORG-5993,,activated methyl cycle // SAM cycle // <i>S</i>-adenosyl-L-methionine cycle II,TAX-2 // TAX-2759,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5041
PWY-8418,PWY-8418,,<i>S</i>-benzyl-L-cysteine degradation,SRI // caspi,,,,,,,<i>S</i>-benzyl-L-cysteine degradation,CYS,CPD-21126,,RXN-23600 // RXN-23601 // RXN-23602 // RXN-23603 // RXN-22642,,,TAX-224308,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8418
PWY-6754,PWY-6754,,<i>S</i>-methyl-5'-thioadenosine degradation I,SRI // caspi,,,,,PWY-7270 // PWY-7528,5-METHYLTHIORIBOSE-KINASE-RXN,<i>S</i>-methyl-5'-thioadenosine degradation I,CPD-444,5-METHYLTHIOADENOSINE,,5-METHYLTHIORIBOSE-KINASE-RXN // METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN,,,TAX-1423 // TAX-573 // TAX-571 // TAX-4530 // TAX-3873 // ORG-5993,,,TAX-2157 // TAX-2 // TAX-3193,,PWY-7270 // PWY-7528,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6754
PWY-6756,PWY-6756,,<i>S</i>-methyl-5'-thioadenosine degradation II,SRI // caspi,,,,,PWY-7527,,<i>S</i>-methyl-5'-thioadenosine degradation II // methylthioadenosine degradation II,CPD-444,5-METHYLTHIOADENOSINE,,5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN,,,TAX-9606 // TAX-1085,,methylthioadenosine degradation II,TAX-2759 // TAX-2157 // TAX-2,,PWY-7527,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6756
PWY-6753,PWY-6753,,<i>S</i>-methyl-5'-thioadenosine degradation III,SRI // caspi,,,,,,,<i>S</i>-methyl-5'-thioadenosine degradation III // methylthioadenosine degradation III,CPD-444,5-METHYLTHIOADENOSINE,,RXN-12241 // RXN-10035,,,TAX-2190 // TAX-5833 // TAX-287 // TAX-208964,,methylthioadenosine degradation III,TAX-2157 // TAX-5794 // TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6753
PWY0-1391,PWY0-1391,,<i>S</i>-methyl-5'-thioadenosine degradation IV,SRI // keseler,,,,,,,<i>S</i>-methyl-5'-thioadenosine degradation IV // methylthioadenosine degradation IV,CPD-560,5-METHYLTHIOADENOSINE,,METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN,,,TAX-511145,,methylthioadenosine degradation IV,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY0-1391
PWY-4361,PWY-4361,,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,SRI // caspi,,,,,PWY-7527 // PWY-7270 // PWY-7528,R147-RXN,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I // universal methionine salvage pathway // MTA cycle // Yang cycle,MET,CPD-444,,RXN-13072 // RXN-15650 // R147-RXN // R83-RXN // R82-RXN // R145-RXN // 5.3.1.23-RXN,,,TAX-1423 // TAX-224308 // TAX-9606 // TAX-571 // TAX-573 // TAX-3873 // TAX-10090 // TAX-4530 // TAX-4081 // ORG-5993,,universal methionine salvage pathway // MTA cycle // Yang cycle,TAX-33208 // TAX-2157 // TAX-2 // TAX-3193,,PWY-7527 // PWY-7270 // PWY-7528,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-4361
PWY-7174,PWY-7174,,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II,SRI // caspi,,,,,,RXN-21333,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II // MTA-isoprenoid shunt,DEOXYXYLULOSE-5P // MET,CPD-444,,RXN-21334 // RXN-21333 // O-ACETYLHOMOSERINE-THIOL-LYASE-RXN // RXN-14006 // 5.3.1.23-RXN,,,TAX-1085,,MTA-isoprenoid shunt,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7174
PWY-8132,PWY-8132,,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III,SRI // caspi,,,,,,RXN-21318,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III // dihydroxyacetone phosphate-ethylene shunt,MET,CPD-444,,RXN-21319 // O-ACETYLHOMOSERINE-THIOL-LYASE-RXN // RXN-21320 // RXN-21318 // 5.3.1.23-RXN,,,TAX-1076 // TAX-1085,,dihydroxyacetone phosphate-ethylene shunt,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8132
PWY-5441,PWY-5441,,S-methyl-L-methionine cycle,THE-ARABIDOPSIS-INFORMATION-RESOURCE // zhang,,,,,,,S-methyl-L-methionine cycle // SMM cycle,,,,MMUM-RXN // METHIONINE-S-METHYLTRANSFERASE-RXN,,,ORG-5993,,SMM cycle,TAX-3193,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5441
PWY-7671,PWY-7671,,saframycin A biosynthesis,SRI // caspi,,,,,,,saframycin A biosynthesis,,,,RXN-16726 // RXN-16724 // RXN-16723 // RXN-15305 // RXN-15302 // RXN-16722 // RXN-16716 // RXN-16714 // RXN-16713 // RXN-16715,,,TAX-1914,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-7671
PWY-5116,PWY-5116,,sakuranetin biosynthesis,SRI // caspi // THE-ARABIDOPSIS-INFORMATION-RESOURCE // hartmut,,,,,,,sakuranetin biosynthesis,,,,RXN-7773,,,TAX-4530,,,TAX-3398,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-5116
PWY-6766,PWY-6766,,salicin biosynthesis,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,salicin biosynthesis,CPD-1142,,,RXN-12261 // BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN // BENZYL-ALC-DEHYDROGENASE-RXN // RXN-12256 // SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN // RXN-12254,,,TAX-3691,,,TAX-40685 // TAX-3689,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6766
PWY-6763,PWY-6763,,salicortin biosynthesis,SRI // caspi // THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,salicortin biosynthesis,CPD-13173,,,RXN-23791 // RXN-23792 // RXN-12254 // RXN-12261 // RXN-23786 // RXN-23789 // RXN-23790 // BENZYL-ALC-DEHYDROGENASE-RXN // RXN-6724,,,TAX-3691 // TAX-3694,,,TAX-40685 // TAX-3689,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6763
PWY-6406,PWY-6406,,salicylate biosynthesis I,SRI // caspi,,,,,,RXN-1981,salicylate biosynthesis I // salicylic acid biosynthesis,CPD-110,,,RXN-1981 // ISOCHORSYN-RXN,,,TAX-1773 // TAX-83332 // TAX-287 // TAX-630 // TAX-632,,salicylic acid biosynthesis,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6406
PWY-8321,PWY-8321,,salicylate biosynthesis II,SRI // caspi,,,,,,RXN-1981,salicylate biosynthesis II // salicylic acid biosynthesis II,CPD-110,,,RXN-22683 // RXN-22684 // ISOCHORSYN-RXN,,,TAX-4058 // TAX-3659 // TAX-4097 // ORG-5993,,salicylic acid biosynthesis II,TAX-3193,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-8321
PWY-981,PWY-981,,salicylate biosynthesis III,THE-ARABIDOPSIS-INFORMATION-RESOURCE // zhang,,,,,,,salicylate biosynthesis III // salicylic acid biosynthesis III,CPD-110,,,RXN-2009 // RXN-2008,,,TAX-4058 // TAX-3659 // TAX-4097 // ORG-5993,,salicylic acid biosynthesis III,TAX-33090,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-981
PWY-6183,PWY-6183,,salicylate degradation I,SRI // caspi,,,,,PWY-6956 // PWY-6954 // PWY-6182,,salicylate degradation I,CATECHOL,CPD-110,,SALICYLATE-1-MONOOXYGENASE-RXN,,,TAX-46680 // TAX-395598 // TAX-5554 // ORG-5957 // ORG-5978,,,TAX-4751 // TAX-2,,PWY-6956 // PWY-6954 // PWY-6182,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6183
PWY-6224,PWY-6224,,salicylate degradation II,SRI // caspi,,,,,,,salicylate degradation II,CPD-633,CPD-110,,RXN-10446,,,TAX-70356,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6224
PWY-6636,PWY-6636,,salicylate degradation III,SRI // fulcher,,,,,,,salicylate degradation III,PHENOL,CPD-110,,RXN-11736,,,TAX-1895941 // ORG-6162,,,TAX-4751,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6636
PWY-6640,PWY-6640,,salicylate degradation IV,SRI // fulcher,,,,,,RXN-11740 // RXN-11739 // RXN-11113,salicylate degradation IV,CPD-1070,CPD-110,,GENTISATE-12-DIOXYGENASE-RXN // RXN-11741 // RXN-11740 // RXN-11739 // RXN-11113,,,TAX-235278,,,TAX-2,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6640
PWY-6621,PWY-6621,,salicylate glucosides biosynthesis I,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,"salicylate glucosides biosynthesis I // 2,5-dihydroxybenzoate 2-O-&beta;-D-glucoside biosynthesis // 2,5-dihydroxybenzoic acid 2-O-&beta;-D-glucoside biosynthesis // salicylic acid glucosides biosynthesis I",CPD-12663,,,PWY-6762 // RXN-11704,,,ORG-5993,PWY-6762,"2,5-dihydroxybenzoate 2-O-&beta;-D-glucoside biosynthesis // 2,5-dihydroxybenzoic acid 2-O-&beta;-D-glucoside biosynthesis // salicylic acid glucosides biosynthesis I",ORG-5993,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6621
PWY-6623,PWY-6623,,salicylate glucosides biosynthesis II,THE-ARABIDOPSIS-INFORMATION-RESOURCE // dreher,,,,,,,"salicylate glucosides biosynthesis II // 2,5-dihydroxybenzoate 5-O-&beta;-D-glucoside biosynthesis // 2,5-dihydroxybenzoic acid 5-O-&beta;-D-glucoside biosynthesis // salicylic acid glucosides biosynthesis II",CPD-12665,,,RXN-11705 // RXN-10446,,,TAX-4058 // TAX-3617 // ORG-5993,,"2,5-dihydroxybenzoate 5-O-&beta;-D-glucoside biosynthesis // 2,5-dihydroxybenzoic acid 5-O-&beta;-D-glucoside biosynthesis // salicylic acid glucosides biosynthesis II",TAX-4058 // TAX-3617 // ORG-5993,,,HTTPS://metacyc.org/pathway?orgid=META&id=PWY-6623
